2.263666335692757457e+03 -7.540818845412804876e+02 1.702577020292443137e+02 -5.658766879651848569e+01 7.140207117716755647e+00
-7.540818845412806013e+02 5.304723015074388286e+02 -6.845470291373486305e+01 5.340859499391500975e+01 -1.357151429180319901e+01
1.702577020292442285e+02 -6.845470291373480620e+01 1.169862163731671956e+02 -1.062724837168480718e+01 1.380234161512122748e+00
-5.658766879651853543e+01 5.340859499391502396e+01 -1.062724837168480541e+01 6.636028523743553365e+01 9.091843935282696521e+00
7.140207117716744101e+00 -1.357151429180319724e+01 1.380234161512123414e+00 9.091843935282696521e+00 5.018635218935183673e+01
