6.250000000000000000e+00 1.113500000000000080e-02 -5.461799999999999988e-01 9.155799999999999494e-01 -2.010899999999999910e+00 3.208899999999999864e+00 -3.413499999999999979e+00 3.376500000000000057e+00 -3.082100000000000062e+00 2.172400000000000109e+00 -2.620200000000000085e+00 2.716499999999999915e+00 -1.235600000000000032e+00 1.972599999999999909e+00 -2.139499999999999957e+00 7.597199999999999509e-01 -9.324500000000000011e-01 2.717600000000000016e-01 -1.031199999999999894e+00 4.824800000000000200e-01 -1.192600000000000049e-01 2.055699999999999861e+00 -1.297500000000000098e+00 9.521000000000000296e-02 -3.116399999999999726e-01 2.904399999999999760e-01 -3.305899999999999950e-01 4.854700000000000126e-01 -1.646700000000000053e+00 3.144399999999999973e-01 -3.438100000000000045e-01 1.152900000000000036e-01 -6.936200000000000143e-01 6.250700000000000145e-01 -8.403199999999999559e-01 4.642600000000000060e-01 -9.505900000000000460e-01 2.837999999999999967e-01 -1.003500000000000059e+00 3.850399999999999934e-01 -1.561299999999999910e-01 1.766600000000000115e-01 -1.869200000000000028e-02 1.996900000000000064e-01 -3.113699999999999801e-01 2.488499999999999879e-01 -6.768200000000000605e-02 7.389799999999999702e-01 -2.396300000000000097e-01 1.774300000000000044e-01 -5.321200000000000374e-01 1.912300000000000111e-01 -2.641999999999999904e-01 5.328500000000000458e-01 -7.178799999999999626e-01 2.018199999999999994e-01 -1.095499999999999946e-01 2.368899999999999895e-01 -9.737099999999999922e-02 3.418300000000000227e-01 -8.702000000000000013e-02 2.733099999999999974e-01 -1.585199999999999942e-01 1.025699999999999945e-01 -2.068899999999999906e-01 1.332399999999999973e-01 -1.964200000000000113e-01 1.009599999999999942e-01 -2.005399999999999891e-02 2.472199999999999953e-01 -7.026899999999999986e-03 2.076199999999999990e-01 -5.830700000000000292e-03 2.256100000000000119e-02 -1.323900000000000077e-01 1.784499999999999975e-02 -1.692299999999999915e-01 8.457499999999999740e-02 -3.400000000000000244e-02 1.890199999999999866e-02 -2.567599999999999882e-01 9.236599999999999325e-03 -4.868499999999999889e-04 6.880699999999999317e-02 -8.282499999999999585e-02 4.438500000000000084e-02 -1.147600000000000009e-01 9.284699999999999898e-02 -1.538400000000000045e-01 1.570499999999999952e-01 -1.598899999999999974e-02 5.134200000000000222e-03 2.792299999999999990e-02 4.740599999999999675e-02 2.525000000000000161e-02 -5.360600000000000087e-03
6.500000000000000000e+00 8.236200000000000812e-03 -5.972100000000000186e-01 1.010299999999999976e+00 -2.030600000000000183e+00 2.939200000000000035e+00 -2.626199999999999868e+00 1.959500000000000020e+00 -1.230599999999999916e+00 4.244299999999999740e-01 -4.726600000000000246e-01 -3.174899999999999944e-01 4.545000000000000151e-01 -9.100700000000000456e-01 1.074999999999999956e+00 -9.649699999999999944e-01 4.654300000000000104e-01 4.523300000000000098e-01 5.258800000000000141e-01 -3.862800000000000122e-01 5.303499999999999881e-01 -1.701999999999999957e+00 2.520700000000000163e+00 3.780399999999999872e-01 8.801700000000000079e-01 -4.988900000000000001e-01 7.865400000000000169e-01 -5.160400000000000542e-01 2.890800000000000036e+00 -6.673499999999999988e-01 -3.826600000000000001e-01 3.313999999999999724e-01 1.530699999999999950e+00 -1.468900000000000095e+00 1.444700000000000095e+00 -7.164500000000000313e-01 2.108800000000000008e+00 -7.885900000000000132e-01 2.304699999999999971e+00 -5.714599999999999680e-01 6.086500000000000243e-01 -2.469699999999999951e-01 1.464799999999999956e-02 -5.801899999999999835e-01 1.009500000000000064e+00 -9.408999999999999586e-01 6.235000000000000542e-01 -1.925200000000000022e+00 7.456700000000000550e-01 -1.129799999999999915e+00 1.608400000000000052e+00 -5.591500000000000359e-01 1.321600000000000108e+00 -1.302599999999999980e+00 1.820899999999999963e+00 -1.092899999999999983e-01 2.277099999999999957e-01 -6.637899999999999912e-01 4.613800000000000123e-01 -9.198100000000000165e-01 5.151599999999999513e-01 -3.939400000000000124e-01 7.011699999999999600e-01 -2.756700000000000261e-01 7.236099999999999755e-01 -5.131799999999999695e-01 4.000799999999999912e-01 -2.337599999999999956e-01 -3.060599999999999987e-01 -7.057299999999999685e-01 1.474800000000000000e-01 -1.184500000000000108e+00 -4.460799999999999765e-01 -1.430599999999999927e-01 3.406500000000000083e-01 -8.336100000000000454e-02 4.131299999999999972e-01 5.638800000000000062e-02 -2.436800000000000077e-01 -2.660300000000000165e-02 1.063399999999999901e+00 -2.398299999999999876e-01 -4.954199999999999750e-03 -2.557300000000000129e-01 1.233699999999999936e-01 -2.063699999999999979e-01 7.631299999999999750e-01 -3.518600000000000061e-01 3.185999999999999943e-01 -3.439200000000000035e-01 -1.856500000000000164e-02 8.878300000000000081e-02 1.219200000000000006e-01 -1.251200000000000090e-01 -2.870599999999999888e-02 -7.195000000000000007e-02
6.750000000000000000e+00 5.968499999999999847e-03 -6.490500000000000158e-01 1.104500000000000037e+00 -2.026899999999999924e+00 2.624699999999999811e+00 -1.812999999999999945e+00 7.130699999999999816e-01 1.951199999999999879e-01 -7.396800000000000042e-01 9.117899999999999894e-01 -1.986799999999999899e+00 9.863100000000000200e-01 -1.707300000000000040e+00 2.319199999999999928e+00 -9.450100000000000167e-01 9.317699999999999871e-01 -2.166700000000000015e-01 1.083700000000000108e+00 -1.892999999999999960e-01 8.799999999999999489e-02 -2.789600000000000080e+00 6.510899999999999466e-01 -7.127400000000000402e-01 -2.484899999999999887e-01 -2.670199999999999796e-01 -1.246099999999999985e-01 -1.134900000000000020e+00 8.139499999999999513e-01 1.050399999999999945e-01 1.150900000000000034e+00 -6.226500000000000368e-01 2.910599999999999854e-01 7.864400000000000279e-01 -2.110499999999999876e-01 -1.007600000000000051e+00 -1.305199999999999916e+00 6.077900000000000524e-01 -9.729900000000000215e-01 -6.952700000000000546e-01 -7.705699999999999772e-01 8.371699999999999975e-02 5.687799999999999523e-01 8.777200000000000280e-02 -8.360199999999999854e-01 1.104999999999999982e+00 -1.382200000000000095e+00 1.399199999999999999e+00 -7.278999999999999915e-01 1.933799999999999963e+00 -1.676299999999999901e+00 1.714100000000000068e-01 -2.392700000000000049e+00 6.260200000000000209e-01 -7.382999999999999563e-01 -6.611200000000000410e-01 -2.864900000000000085e-02 4.124499999999999833e-01 -1.415599999999999969e+00 1.085900000000000087e+00 -5.924599999999999866e-01 -4.775300000000000100e-01 -6.505999999999999561e-01 -1.257699999999999929e-01 -6.915900000000000380e-01 6.198200000000000376e-01 -1.615000000000000047e-01 -7.595799999999999774e-02 8.081500000000000350e-01 8.726599999999999913e-01 -3.503800000000000248e-01 2.230199999999999960e+00 1.453899999999999970e+00 5.127800000000000136e-01 -2.044799999999999951e-01 1.980300000000000116e-01 -3.037300000000000000e-01 -1.060000000000000053e+00 9.494200000000000417e-01 6.808200000000000363e-02 -1.671300000000000008e+00 6.742899999999999450e-01 2.145499999999999907e-01 1.882300000000000084e-01 -3.203899999999999804e-02 2.371900000000000119e-01 -1.659200000000000008e+00 2.385599999999999943e-01 8.105999999999999317e-02 1.382099999999999995e-01 2.527300000000000102e-01 -2.320200000000000040e-01 -4.995100000000000096e-01 -1.719900000000000040e-01 -2.276199999999999890e-01 3.890399999999999969e-01
7.000000000000000000e+00 4.634400000000000325e-03 -7.011600000000000055e-01 1.196099999999999941e+00 -2.001100000000000101e+00 2.271399999999999864e+00 -1.021800000000000042e+00 -3.085100000000000064e-01 1.165100000000000025e+00 -1.336799999999999988e+00 1.706599999999999895e+00 -2.330299999999999816e+00 5.517199999999999882e-01 -1.306499999999999995e+00 1.487700000000000022e+00 -1.761500000000000010e-01 5.019900000000000473e-01 -9.350800000000000223e-01 6.917799999999999505e-01 -3.210700000000000220e-01 -9.023900000000000254e-01 -5.517300000000000537e-01 -1.818500000000000005e+00 -6.363299999999999512e-01 -6.493999999999999773e-01 3.433800000000000047e-02 -7.104700000000000459e-01 4.056799999999999851e-01 -1.992099999999999982e+00 3.264400000000000079e-01 1.218800000000000106e+00 -7.284400000000000597e-02 -1.578999999999999959e+00 7.500099999999999545e-01 -5.148899999999999588e-01 1.637199999999999989e+00 1.034599999999999964e-01 1.295399999999999885e-01 -1.404199999999999893e+00 1.215799999999999992e+00 5.953899999999999748e-01 -2.505399999999999849e-01 -1.231500000000000039e+00 1.727300000000000058e+00 -2.505700000000000149e-01 -2.206299999999999928e-01 8.843400000000000150e-01 -2.669400000000000106e-01 4.940399999999999792e-01 -1.358200000000000074e+00 5.965899999999999537e-01 1.085700000000000109e+00 1.411100000000000021e+00 1.312899999999999956e+00 -1.729400000000000048e+00 7.309099999999999486e-01 -5.915599999999999747e-01 4.306400000000000228e-01 2.191600000000000215e+00 -1.227999999999999980e+00 -5.627799999999999470e-01 1.276200000000000001e+00 -4.790499999999999758e-01 8.397599999999999509e-01 -3.373999999999999777e-01 -9.290299999999999947e-02 2.403399999999999981e-01 3.183799999999999963e-01 -7.946800000000000530e-01 -1.193799999999999972e+00 1.056499999999999939e-01 -1.301800000000000068e+00 -1.014199999999999990e+00 -9.233999999999999986e-01 -1.670000000000000095e-01 -5.228599999999999914e-02 1.017300000000000010e-01 1.978699999999999903e+00 -1.216399999999999926e+00 -2.722800000000000220e-01 9.547999999999999821e-01 -9.488199999999999967e-01 -7.099699999999999900e-01 3.513499999999999956e-01 2.947400000000000020e-01 1.619599999999999859e-02 1.558200000000000029e+00 3.198300000000000032e-01 -3.788099999999999801e-01 1.070699999999999985e-01 -4.973899999999999988e-01 -6.314500000000000668e-02 7.763200000000000101e-01 7.749700000000000477e-01 6.899899999999999922e-01 -5.536200000000000010e-01
7.250000000000000000e+00 4.478199999999999889e-03 -7.532600000000000406e-01 1.282499999999999973e+00 -1.952499999999999902e+00 1.888500000000000068e+00 -2.876699999999999813e-01 -1.074999999999999956e+00 1.713000000000000078e+00 -1.448399999999999910e+00 1.966900000000000093e+00 -1.648900000000000032e+00 2.415899999999999992e-02 -4.098999999999999866e-01 -2.909900000000000264e-01 9.238499999999999490e-01 -1.857499999999999984e-01 -7.591099999999999515e-01 -4.463000000000000300e-02 2.092400000000000163e-02 -5.706200000000000161e-01 2.145799999999999930e+00 -1.812699999999999978e+00 4.749399999999999733e-01 -2.688900000000000179e-01 6.385800000000000365e-01 -2.206799999999999873e-01 1.122300000000000075e+00 -2.198199999999999932e+00 3.267700000000000049e-01 -1.699699999999999989e+00 -5.951100000000000279e-01 -7.078600000000000447e-01 -1.465200000000000058e+00 -2.494899999999999896e-01 8.505500000000000282e-01 4.721700000000000202e-02 -1.150899999999999979e-01 1.304000000000000048e+00 7.296200000000000463e-01 -8.151199999999999557e-01 4.938799999999999857e-01 -1.272300000000000098e-01 -2.930200000000000138e+00 7.057900000000000285e-01 -5.065699999999999648e-01 7.667399999999999771e-01 1.240499999999999936e+00 -3.346399999999999930e-01 5.920400000000000107e-01 -3.775100000000000122e-01 -1.479500000000000037e+00 1.159000000000000030e+00 -2.071699999999999875e+00 1.605099999999999971e+00 -2.956099999999999839e-01 5.887799999999999701e-01 -4.869700000000000140e-01 -1.617399999999999949e+00 1.250099999999999989e+00 1.209699999999999998e+00 -7.366800000000000015e-01 3.649399999999999866e-01 -8.193000000000000282e-01 1.188600000000000101e+00 -2.891000000000000236e-01 -8.216099999999999515e-01 -2.670799999999999841e-01 2.147799999999999987e-01 1.621899999999999897e+00 4.267199999999999882e-01 -9.090599999999999792e-01 -1.258199999999999985e+00 6.679599999999999982e-01 -1.653499999999999970e-01 -6.239000000000000101e-01 8.795600000000000640e-02 -1.151499999999999968e+00 6.594400000000000261e-01 2.436500000000000055e-01 3.384199999999999986e-01 9.472199999999999509e-01 7.436199999999999477e-01 -5.184100000000000374e-01 -7.292600000000000193e-01 -2.174200000000000021e-01 -6.671099999999999808e-01 -2.740000000000000213e-01 -8.501400000000000068e-01 -1.904899999999999927e-01 4.331200000000000050e-01 7.176799999999999846e-01 -8.364800000000000013e-01 -7.369900000000000340e-01 -8.937500000000000444e-01 2.033699999999999952e-01
7.500000000000000000e+00 5.635099999999999658e-03 -8.053799999999999848e-01 1.362000000000000099e+00 -1.882500000000000062e+00 1.487600000000000033e+00 3.545400000000000218e-01 -1.573299999999999921e+00 1.851499999999999924e+00 -1.209400000000000031e+00 1.637499999999999956e+00 -3.470099999999999851e-01 -4.028500000000000136e-02 5.608800000000000452e-01 -1.765099999999999891e+00 1.351799999999999891e+00 -7.081100000000000172e-01 -1.758699999999999986e-01 -7.654400000000000093e-01 -2.296700000000000130e-01 2.279599999999999960e-01 3.199500000000000011e+00 -4.163100000000000134e-01 5.660800000000000276e-01 4.770400000000000196e-01 6.535100000000000353e-01 1.123599999999999932e+00 1.047099999999999920e+00 6.054100000000000037e-01 1.093900000000000011e-01 -3.223199999999999954e-01 1.718499999999999917e+00 2.354300000000000004e-01 1.331499999999999906e+00 1.012100000000000000e+00 -1.298799999999999955e+00 2.568799999999999903e-02 -4.567599999999999993e-01 6.434400000000000119e-01 -9.082900000000000418e-01 9.545099999999999696e-01 -3.923400000000000221e-01 1.845099999999999962e+00 1.574000000000000066e+00 -7.787500000000000533e-01 2.732800000000000229e-01 -1.146099999999999897e+00 -2.676600000000000090e+00 -1.772700000000000109e-01 4.426399999999999779e-01 1.336699999999999999e+00 1.234699999999999909e+00 -2.071499999999999897e+00 7.776199999999999779e-01 6.299599999999999644e-01 3.587299999999999933e-01 1.431699999999999973e+00 -4.621899999999999897e-01 6.235899999999999777e-01 -3.412600000000000078e-01 8.666400000000000492e-02 -8.713400000000000312e-02 1.613199999999999967e+00 2.585500000000000020e-01 -7.277599999999999625e-01 -1.523700000000000054e-01 2.748999999999999777e-01 8.490900000000000114e-01 3.424499999999999766e-01 -6.450900000000000523e-01 -3.936399999999999899e-01 1.357499999999999929e+00 1.654800000000000049e+00 4.275999999999999801e-01 1.320899999999999963e+00 9.582300000000000262e-01 -5.108899999999999553e-01 -6.646999999999999575e-01 -7.759699999999999931e-02 1.412200000000000122e-01 -3.687300000000000022e-01 -3.335699999999999776e-01 3.035800000000000165e-01 -4.655199999999999894e-01 4.421100000000000030e-01 2.103599999999999914e-01 3.724100000000000188e-01 -4.078399999999999803e-01 2.218399999999999928e+00 4.583999999999999742e-01 -2.295000000000000095e-01 -6.597499999999999476e-01 5.106199999999999628e-01 3.632099999999999912e-02 3.039299999999999780e-01 1.016699999999999965e-01
7.750000000000000000e+00 8.173500000000000210e-03 -8.571999999999999620e-01 1.432199999999999918e+00 -1.790200000000000014e+00 1.079399999999999915e+00 8.850400000000000489e-01 -1.820300000000000029e+00 1.723000000000000087e+00 -7.858100000000000085e-01 9.577299999999999702e-01 9.155799999999999494e-01 -1.604800000000000115e-01 1.315900000000000070e+00 -2.142999999999999794e+00 8.167900000000000160e-01 -4.520600000000000174e-01 4.767600000000000171e-01 -1.162300000000000111e+00 2.099100000000000132e-01 8.967899999999999761e-01 1.012799999999999923e+00 1.994799999999999907e+00 5.791199999999999681e-01 5.669600000000000195e-01 -3.525499999999999745e-01 8.778299999999999992e-02 2.158100000000000018e-01 1.537700000000000067e+00 -1.126100000000000101e+00 -6.585699999999999887e-01 -6.283300000000000551e-01 1.499600000000000044e+00 -1.548599999999999977e+00 -3.165399999999999880e-01 3.573799999999999755e-01 2.607999999999999902e-02 9.848700000000000232e-01 -9.365799999999999681e-01 -2.203100000000000058e+00 -3.472199999999999731e-01 -3.284000000000000252e-01 -7.478700000000000347e-01 6.388300000000000090e-01 1.110200000000000076e+00 6.637600000000000444e-02 -7.654600000000000293e-01 1.602899999999999991e+00 -1.247899999999999981e-01 -2.016399999999999970e+00 -1.552799999999999958e+00 -1.431999999999999940e+00 5.814000000000000279e-01 -1.557599999999999957e-02 -5.574700000000000211e-01 -5.167000000000000481e-01 -3.139800000000000146e+00 9.436200000000000143e-01 -5.571000000000000396e-01 -4.583099999999999952e-01 -1.072899999999999965e+00 -3.785100000000000131e-01 -2.205200000000000049e+00 2.569500000000000117e-01 -1.748599999999999877e-01 8.519099999999999451e-01 1.445300000000000029e+00 -8.356799999999999784e-01 1.607000000000000095e-02 -1.170500000000000096e+00 8.912100000000000577e-02 5.835400000000000309e-02 8.926500000000000545e-01 -1.080300000000000038e+00 -1.497700000000000031e+00 -2.716799999999999771e-01 4.091099999999999737e-01 1.022699999999999942e+00 2.304200000000000137e-01 -7.024400000000000088e-02 -3.543899999999999828e-01 -3.833900000000000086e-01 -9.545299999999999896e-01 1.129899999999999904e+00 4.027299999999999769e-01 -1.218199999999999977e-01 -4.839200000000000168e-01 4.088399999999999812e-01 -9.762899999999999912e-01 -4.072600000000000109e-01 1.809300000000000075e-01 -7.386299999999999810e-02 -2.015399999999999969e-01 2.274500000000000133e-01 7.534999999999999476e-01 -7.930099999999999649e-02
8.000000000000000000e+00 1.213099999999999942e-02 -9.090799999999999992e-01 1.491900000000000004e+00 -1.677999999999999936e+00 6.801099999999999923e-01 1.288899999999999935e+00 -1.855900000000000105e+00 1.362300000000000066e+00 -2.827999999999999958e-01 4.508899999999999714e-02 1.836799999999999988e+00 -1.972399999999999987e-01 1.689400000000000013e+00 -1.434299999999999908e+00 -9.284799999999999998e-02 -3.690200000000000147e-01 1.046599999999999975e+00 -6.530000000000000249e-01 7.004099999999999770e-01 1.122800000000000020e+00 -1.149499999999999966e+00 1.547199999999999909e+00 -4.125399999999999900e-02 -9.379400000000000237e-02 -3.535400000000000209e-01 -2.662300000000000222e-01 -1.899899999999999922e+00 1.824999999999999956e+00 1.892099999999999893e-01 3.349199999999999955e-01 -8.712100000000000399e-01 1.064500000000000002e+00 1.345699999999999896e+00 -7.166099999999999692e-01 -1.143699999999999939e+00 5.139399999999999524e-01 -1.436399999999999899e+00 -3.895200000000000051e-02 2.990099999999999980e+00 -9.204700000000000104e-01 3.271299999999999764e-01 -7.187799999999999745e-01 -1.050799999999999956e+00 -1.709500000000000020e+00 1.453699999999999992e-01 2.522600000000000176e+00 3.785200000000000231e-01 1.319099999999999939e+00 2.519099999999999895e+00 4.159000000000000197e-02 5.613899999999999446e-01 5.948900000000000299e-01 4.904499999999999971e-01 -1.751500000000000057e+00 9.641300000000000425e-01 1.595199999999999951e+00 -8.134500000000000064e-01 9.891100000000000447e-01 -9.687799999999999884e-03 -4.027300000000000324e-02 1.121099999999999985e+00 8.725199999999999623e-02 -1.411800000000000034e-02 -8.627899999999999459e-01 -1.074899999999999967e+00 -1.880300000000000082e+00 -7.923799999999999732e-01 -5.976799999999999891e-01 9.548100000000000476e-01 -9.385000000000000286e-02 -2.239899999999999947e-01 -1.350700000000000012e+00 2.822799999999999754e-01 7.070600000000000496e-02 1.064599999999999991e-01 6.317099999999999937e-01 3.191300000000000248e-01 -2.405299999999999938e-01 -4.961200000000000054e-01 -1.760200000000000098e-01 3.625499999999999834e-01 -2.299299999999999955e-01 4.391700000000000048e-01 -3.768799999999999928e-01 7.211499999999999855e-02 -4.194399999999999795e-01 4.621799999999999797e-01 -8.914999999999999591e-01 -1.381899999999999969e-02 -3.338999999999999746e-01 7.644299999999999706e-03 1.409900000000000042e-01 3.773900000000000032e-01 -6.279799999999999827e-01 2.915300000000000114e-01
8.250000000000000000e+00 1.745499999999999829e-02 -9.605799999999999894e-01 1.539600000000000080e+00 -1.547299999999999898e+00 3.006400000000000183e-01 1.565299999999999914e+00 -1.715200000000000058e+00 8.579200000000000159e-01 2.543099999999999805e-01 -8.794899999999999940e-01 2.133199999999999985e+00 -4.173600000000000088e-01 1.444700000000000095e+00 -2.215999999999999914e-01 -9.201300000000000034e-01 7.028600000000000125e-02 8.236900000000000333e-01 6.049299999999999816e-02 7.308900000000000396e-01 -1.775699999999999848e-02 -2.677799999999999958e+00 7.170199999999999907e-01 -7.862000000000000099e-01 -3.114899999999999891e-01 -8.457000000000000073e-01 -4.185699999999999976e-01 -3.859699999999999798e-01 -3.770099999999999840e-02 6.410200000000000342e-01 1.164299999999999891e+00 5.028399999999999537e-01 -1.549800000000000066e+00 6.394100000000000339e-01 2.550999999999999934e-01 2.640199999999999839e-02 -1.417699999999999960e+00 1.257500000000000062e+00 -1.104500000000000037e+00 -1.722400000000000042e-01 8.054200000000000248e-01 7.046599999999999531e-01 -1.607300000000000048e-02 1.125499999999999945e+00 1.588000000000000078e+00 3.111699999999999883e-02 -1.406099999999999905e+00 -4.652800000000000269e-01 -2.155600000000000183e+00 -8.701299999999999590e-01 1.162300000000000111e+00 1.002199999999999980e+00 -4.734599999999999920e-01 -8.497399999999999398e-02 5.879400000000000182e-01 -1.251100000000000101e+00 2.823999999999999844e-01 1.588899999999999979e+00 -1.271200000000000108e+00 2.170300000000000007e-01 5.495499999999999829e-01 -3.759100000000000219e-01 1.016399999999999970e+00 -1.163300000000000001e+00 2.452199999999999935e+00 8.510499999999999732e-01 4.115800000000000014e-01 1.493500000000000050e+00 4.495100000000000207e-01 1.281700000000000061e+00 -3.274500000000000327e-02 -1.197599999999999998e+00 -1.793199999999999905e+00 4.584699999999999886e-01 3.508100000000000107e-01 -1.199400000000000022e+00 -1.155100000000000016e+00 -6.033500000000000529e-01 -7.692999999999999838e-01 6.037900000000000489e-01 8.756099999999999994e-01 -3.918200000000000016e-01 1.030599999999999961e+00 -1.980499999999999927e+00 -5.539300000000000335e-01 6.705899999999999361e-02 1.446600000000000108e+00 -3.864699999999999802e-01 -3.716800000000000104e-01 -1.714600000000000013e-01 3.911800000000000277e-01 5.866500000000000048e-01 4.900800000000000156e-01 -6.836600000000000454e-01 -5.678400000000000114e-01 -9.002000000000000002e-01
8.500000000000000000e+00 2.416899999999999951e-02 -1.011900000000000022e+00 1.574200000000000044e+00 -1.400600000000000067e+00 -5.184899999999999926e-02 1.723400000000000043e+00 -1.446099999999999941e+00 3.088600000000000234e-01 7.124099999999999877e-01 -1.552799999999999958e+00 2.007400000000000073e+00 -6.659300000000000219e-01 6.242900000000000116e-01 1.022199999999999998e+00 -1.256299999999999972e+00 3.673699999999999743e-01 5.833300000000000152e-01 5.620199999999999640e-01 3.022799999999999931e-01 -9.467400000000000260e-01 -2.260200000000000209e+00 -6.378500000000000281e-01 -6.992000000000000437e-01 -2.661600000000000077e-01 -4.115599999999999814e-01 -8.362000000000000544e-01 -1.795299999999999951e-01 -2.052099999999999813e+00 -8.911900000000000377e-01 2.044799999999999951e-01 -6.669699999999999518e-01 -3.205299999999999816e-01 -5.438699999999999646e-01 -1.094300000000000050e+00 2.273400000000000087e+00 1.570999999999999897e-01 -8.430299999999999461e-01 4.962900000000000089e-01 -1.073399999999999910e+00 1.078899999999999970e+00 -6.250600000000000253e-03 9.593999999999999750e-02 -2.076400000000000023e+00 -2.266299999999999981e-01 -8.557299999999999907e-01 -9.755500000000000282e-01 5.876099999999999657e-01 1.087099999999999955e+00 -1.224599999999999911e+00 -4.278199999999999781e-01 -8.575099999999999945e-01 4.588700000000000001e-01 1.548700000000000077e-01 2.126799999999999802e+00 1.036000000000000032e+00 5.454400000000000359e-01 -1.655399999999999983e+00 1.703799999999999981e+00 1.480900000000000105e+00 8.136999999999999789e-01 3.059299999999999797e-01 5.212200000000000166e-01 1.772000000000000020e+00 -1.400600000000000067e+00 3.983700000000000019e-01 2.925800000000000067e-01 8.061800000000000077e-01 -2.328699999999999937e-01 -1.770899999999999919e+00 4.030599999999999739e-01 1.104700000000000015e+00 2.146900000000000031e+00 2.694099999999999828e-01 1.052999999999999936e+00 1.485899999999999999e+00 -1.534999999999999976e-01 -3.850999999999999979e-01 7.947800000000000420e-01 -4.352900000000000102e-01 8.323300000000000143e-02 3.417200000000000237e-01 1.272999999999999965e-01 4.839200000000000168e-01 3.127099999999999880e-01 -5.826400000000000329e-02 -3.758000000000000229e-01 -2.995499999999999829e-01 1.720099999999999962e+00 5.271000000000000130e-01 -1.938600000000000045e-01 -1.347099999999999964e-01 -1.018000000000000016e+00 2.644299999999999984e-01 6.350000000000000089e-01 7.757199999999999651e-01
